fid,name,dob,height_inches,weight_lbs,association,division,country,reach_inches,strike_offense_per_min,strike_offense_accuracy,strike_defense_per_min,strike_defense_accuracy,takedowns_per_fight,takedowns_accuracy,takedowns_defense,submissions_per_fight,wins,losses,draws,total_fights,win_pct,finish_pct
10089,Roger Huerta,1983-05-20,69,155,Tiger Muay Thai,Lightweight,United States,70,3.64,36,2.33,56,2.13,46,52,0.5,6,2,0,8,75,67
10126,Kendall Grove,1982-12-11,78,185,Straight Rootless Fight Team,Middleweight,United States,,,,,,,,,,7,6,0,13,54,57
10165,Goran Reljic,1984-03-20,75,205,University of Fighting,Light Heavyweight,Croatia,81,1.69,37,2.69,59,1.69,50,33,1.1,1,3,0,4,25,100
10196,Michael Bisping,1979-02-28,74,185,HB Ultimate,Middleweight,England,75,4.44,38,2.63,66,1.1,43,64,0.3,17,7,0,24,71,59
10200,Rashad Evans,1979-09-25,71,185,Blackzilians,Light Heavyweight,United States,75,2.12,37,2.26,64,3.15,46,68,0,14,4,1,19,74,43
10249,Roy Nelson,1976-06-20,72,263,Country Club,Heavyweight,United States,72,2.19,36,4.55,48,1.16,29,65,0.1,8,8,0,16,50,88
10339,Ben Saunders,1983-04-13,75,170,American Top Team Orlando,Welterweight,United States,77,3.33,53,3.16,53,0.28,40,72,1.3,6,4,0,10,60,83
10425,Rani Yahya,1984-12-09,66,135,Constrictor Team,Bantamweight,Brazil,,,,,,,,,,6,2,0,8,75,33
10569,James Wilks,1978-04-05,73,170,Lightning MMA,Welterweight,England,,,,,,,,,,2,2,0,4,50,50
10629,Dan Hardy,1982-05-17,72,170,Team Rough House,Welterweight,England,74,2.46,35,3.44,51,0.73,35,35,0.4,6,4,0,10,60,33
10668,Mark Hunt,1974-03-23,70,265,American Top Team,Heavyweight,New Zealand,72,3.08,44,2.74,52,0.65,55,67,0.3,6,4,1,11,55,83
10709,Vinny Magalhaes,1984-07-02,75,205,Syndicate MMA,Light Heavyweight,Brazil,79,2.14,24,3.97,68,1.55,44,66,0.8,1,4,0,5,20,100
10768,Rory Markham,1982-03-25,72,170,Miletich Martial Arts,Middleweight,United States,71,1.98,21,10.27,45,0,0,0,0,1,2,0,3,33,100
10846,Alexander Yakovlev,1984-07-18,73,170,K Dojo Warrior Tribe,Welterweight,Russia,74,1.89,46,2.73,56,1.23,30,72,0,2,2,0,4,50,50
10924,Rob Broughton,1983-03-03,74,265,Atherton Submission Wrestling,Heavyweight,England,74,2.83,60,2.54,51,0,0,26,3.2,1,2,0,3,33,100
10967,Alan Belcher,1984-04-24,74,185,Roufusport,Middleweight,United States,73,2.7,41,3.1,59,0.44,26,55,0.9,9,6,0,15,60,89
10999,War Machine,1981-11-30,71,170,Und1sputed,Welterweight,United States,,,,,,,,,,1,1,0,2,50,100
11001,Shannon Gugerty,1981-12-30,70,155,Victory MMA,Featherweight,United States,71,1.25,39,1.88,58,2.13,27,50,3.4,2,3,0,5,40,100
11002,Cub Swanson,1983-11-02,67,145,Jackson-Wink MMA,Featherweight,United States,70,3.67,46,3.07,63,1.3,51,55,0.6,6,3,0,9,67,67
11262,Shane Nelson,1984-11-30,69,146,BJ Penn's MMA,Featherweight,United States,,,,,,,,,,2,2,0,4,50,50
11278,Mike Nickels,1971-12-13,76,205,Colorado Brazilian Jiu-Jitsu,Light Heavyweight,United States,,4.44,52,1.11,64,11.11,80,0,2.8,1,1,0,2,50,100
11281,Tim Means,1984-02-20,74,170,Fit NHB,Welterweight,United States,75,4.35,46,2.83,63,0.93,50,61,0.2,7,4,0,11,64,57
11292,Hector Lombard,1978-02-02,69,185,American Top Team,Welterweight,Cuba,71,2.81,45,3.4,49,2,57,81,0.7,3,2,0,5,60,67
11451,Nate Diaz,1985-04-16,72,170,Cesar Gracie Fight Team,Lightweight,United States,76,4.64,44,3.69,54,1.17,30,45,1.4,13,8,0,21,62,77
11481,Dustin Hazelett,1986-04-29,73,170,Team Jorge Gurgel,Lightweight,United States,76,2.24,40,3.51,46,0.55,50,25,4.1,4,5,0,9,44,75
11506,Jose Aldo,1986-09-09,67,145,Nova Uniao,Featherweight,Brazil,70,3.28,43,2.09,71,0.83,72,92,0.2,7,1,0,8,88,29
11507,Rodrigo Damm,1980-02-03,67,155,Alliance Jiu-Jitsu,Featherweight,Brazil,71,3.5,36,5.61,57,0.44,16,80,0.3,3,4,0,7,43,33
11660,John Dodson,1984-09-26,63,135,Jackson-Wink MMA,Flyweight,United States,66,3.34,40,3.46,62,0.8,29,84,0,6,2,0,8,75,67
11675,Rafael dos Anjos,1984-10-26,69,155,Evolve MMA,Lightweight,Brazil,70,3.24,41,3.07,64,2.33,41,67,0.7,14,5,0,19,74,43
11689,Tyson Griffin,1984-04-20,66,145,American Kickboxing Academy,Lightweight,United States,68,3.71,41,2.3,65,1.87,46,59,0.9,7,6,0,13,54,14
11702,George Sotiropoulos,1977-07-09,70,155,American Top Team,Lightweight,Australia,71,2.61,27,2.52,67,2.32,31,53,1.6,7,4,0,11,64,71
11743,Brad Pickett,1978-09-24,66,135,American Top Team,Flyweight,England,68,2.97,30,4.61,56,2.49,44,58,0.5,4,6,0,10,40,50
11798,John Howard,1983-03-01,67,170,Wai Kru MMA,Welterweight,United States,71,2.15,50,3.08,51,2.7,49,53,0.4,7,7,0,14,50,29
11884,Ross Pearson,1984-09-26,68,155,Alliance MMA,Lightweight,England,69,3.54,41,3.57,64,0.86,38,75,0,10,7,0,17,59,50
11908,Francisco Rivera,1981-10-08,68,135,All In MMA,Bantamweight,United States,68,4.07,41,3.16,68,1.01,63,68,0.6,4,4,0,8,50,75
11941,Alex Karalexis,1977-09-20,68,155,Team Sityodtong,Welterweight,United States,66,2.39,38,2.37,57,2.64,42,86,1.1,1,2,0,3,33,100
11955,Rich Attonito,1977-06-16,70,170,American Top Team,Welterweight,United States,72,2.28,47,2.13,59,0.74,37,75,0,3,2,0,5,60,33
11970,Dale Hartt,1979-04-04,70,155,Team Sityodtong,Lightweight,United States,69,1.14,35,1.55,66,1.22,100,25,2.5,1,2,0,3,33,100
12073,Yoshiyuki Yoshida,1974-05-10,71,170,Haleo Top Team,Lightweight,Japan,70,0.85,36,3.67,36,1.41,28,25,2.8,2,3,0,5,40,100
12074,Takeya Mizugaki,1983-12-16,67,135,Hakkei Gym,Bantamweight,Japan,68,3.37,37,3.27,57,1.46,57,70,0.1,8,4,0,12,67,12
12098,Eddie Sanchez,1982-04-11,75,214,Kings MMA,Heavyweight,United States,,,,,,,,,,2,3,0,5,40,100
12107,Dominick Cruz,1985-09-03,68,134,Alliance MMA,Bantamweight,United States,,,,,,,,,,4,0,0,4,100,25
12179,Jeremy Stephens,1986-05-26,69,145,Alliance MMA,Featherweight,United States,,,,,,,,,,11,11,0,22,50,55
12199,Luigi Fioravanti,1981-01-22,69,170,Flawless MMA,Middleweight,United States,70,2.23,42,2.21,69,3.76,63,67,0.9,4,5,0,9,44,50
12236,Matt Wiman,1983-09-19,70,155,Skrap Pack,Lightweight,United States,68,3.51,50,3.24,54,2.41,38,63,1.8,10,5,0,15,67,50
12284,Tom Murphy,1974-11-19,74,227,Tristar Gym,Light Heavyweight,United States,,2.5,71,0.17,84,7.51,85,0,2.5,1,0,0,1,100,100
12354,Antonio Silva,1979-09-14,76,264,American Top Team,Heavyweight,Brazil,80,2.89,45,3.09,50,0.82,29,66,0.8,3,5,1,9,33,100
12785,Steve Cantwell,1986-12-08,74,185,One Kick's Gym,Middleweight,United States,75,3.63,34,5.76,55,0.65,30,80,0.7,1,5,0,6,17,100
12852,Mike Massenzio,1982-11-01,74,185,Team Bombsquad,Middleweight,United States,73,2.08,45,3.59,54,2.74,24,50,1.4,2,5,0,7,29,50
12913,DaMarques Johnson,1982-06-28,72,170,Elite Performance,Welterweight,United States,75,2.11,37,3.75,51,1.18,55,19,0.7,4,6,0,10,40,100
13004,Vitor Miranda,1979-03-10,73,185,Team Nogueira,Middleweight,Brazil,77,3.38,53,2.36,58,0.62,50,50,0,2,1,0,3,67,100
13068,Jake Ellenberger,1985-03-28,69,170,Reign MMA,Welterweight,United States,71,2.42,38,2.67,61,2.08,50,86,0.4,9,7,0,16,56,67
13133,Cole Miller,1984-04-26,73,145,American Top Team,Featherweight,United States,74,3,33,3.88,59,0.6,36,38,1.8,10,7,0,17,59,80
13275,Eric Schafer,1977-09-20,75,185,Red Schafer MMA,Middleweight,United States,75,1.89,34,3.38,56,1.81,36,50,1.8,3,6,0,9,33,100
13332,Terry Etim,1986-01-11,73,155,Team Kaobon,Lightweight,England,73,2.16,35,2.53,67,0.43,30,39,1.4,6,5,0,11,55,83
13336,Paulo Thiago,1981-01-25,71,170,X-Gym,Welterweight,Brazil,73,1.71,39,1.99,63,1.42,31,63,1.2,5,8,0,13,38,40
13428,Alejandro Perez,1989-09-02,66,135,KB-VT Gym,Bantamweight,Mexico,67,4.24,40,2.96,66,0.68,33,58,0.3,1,1,0,2,50,100
13469,Chris Clements,1976-02-09,70,170,Adrenaline Training Center,Welterweight,Canada,70,3.2,49,2.37,44,0,0,32,0.3,2,2,0,4,50,50
13791,Bryan Caraway,1984-08-04,69,135,Xtreme Couture,Bantamweight,United States,68,2.25,33,3.07,57,2.82,34,80,0.9,5,2,0,7,71,80
13827,Seth Baczynski,1981-10-26,75,170,Power MMA Team,Welterweight,United States,74,3.08,31,3.14,51,0.89,16,48,0.8,5,6,0,11,45,60
13968,Rafael Natal,1982-12-25,72,185,Renzo Gracie Jiu-Jitsu,Middleweight,Brazil,76,3.08,47,2.4,58,2.59,34,78,0.5,9,4,1,14,64,22
13976,Marcio Cruz,1978-04-24,76,232,Gracie Fusion,Light Heavyweight,Brazil,,2.92,46,1.51,68,0.53,7,37,1.6,1,2,0,3,33,100
14013,Shane Carwin,1975-01-04,74,265,Grudge Training Center,Heavyweight,United States,80,4.38,47,3.53,53,1.42,33,42,0,3,2,0,5,60,100
14018,Rory MacDonald,1989-07-22,71,170,Tristar Gym,Welterweight,Canada,76,3.75,42,2.8,62,1.77,47,88,0.4,9,3,0,12,75,44
14028,Paul Kelly,1984-09-12,69,155,Team Kaobon,Welterweight,England,70,3.22,37,2.61,59,1.34,60,30,1.5,5,4,0,9,56,40
14047,Mike Ciesnolevicz,1979-10-28,72,235,Miletich Martial Arts,Light Heavyweight,United States,,0.51,50,4.62,57,0,0,20,5.1,1,1,0,2,50,100
14062,Neil Seery,1979-08-30,66,125,Team Ryano MMA,Flyweight,Ireland,64,3.11,40,2.95,62,0.89,31,54,1.8,3,2,0,5,60,33
14185,Jason High,1981-10-12,69,155,American Top Team HD,Lightweight,United States,71,1.28,42,1.56,48,2.36,63,37,2.8,2,3,0,5,40,50
14204,Frankie Edgar,1981-10-16,66,145,Ricardo Almeida Jiu-Jitsu,Featherweight,United States,68,3.46,39,2.16,70,2.62,35,65,0.4,14,4,1,19,74,43
14207,Lyman Good,1985-05-26,72,170,Team Tiger Schulmann,Welterweight,United States,74,6.38,51,2.32,79,0,0,0,0,1,0,0,1,100,100
14210,Uriah Hall,1984-07-31,72,185,Team Tiger Schulmann,Middleweight,United States,79,3.11,52,2.95,55,1.07,41,72,0.3,5,4,0,9,56,80
14310,Matt Brown,1981-01-10,72,170,Team Jorge Gurgel,Welterweight,United States,75,3.76,53,2.63,56,1.6,46,62,1.7,13,7,0,20,65,85
14396,Thiago Silva,1982-11-12,73,205,Blackzilians,Heavyweight,Brazil,74,3.92,50,2.55,67,1.03,47,70,0.7,7,3,0,10,70,86
14463,Jim Miller,1983-08-30,68,155,Miller Brothers MMA,Lightweight,United States,71,2.75,39,2.64,62,1.7,42,48,2.1,14,6,0,20,70,57
14464,Dan Miller,1981-06-30,73,185,Miller Brothers MMA,Middleweight,United States,74,2.03,36,3.06,49,1.67,54,47,1.8,6,7,0,13,46,67
14600,Bubba McDaniel,1983-05-03,75,185,,Light Heavyweight,United States,75,1.64,44,1.98,56,0.93,50,50,1.4,1,2,0,3,33,100
14637,Demian Maia,1977-11-06,72,170,Demian Maia Jiu-Jitsu,Welterweight,Brazil,72,1.82,44,1.61,62,2.99,31,65,1.3,16,6,0,22,73,50
14829,Brian Stann,1980-09-24,73,205,Jackson-Wink MMA,Middleweight,United States,74,3.28,42,2.65,59,0.12,12,60,0.3,6,5,0,11,55,67
14883,Cung Le,1972-05-25,70,185,Cung Le's Universal Strength Headquarters,Middleweight,United States,69,4.36,48,2.98,66,1.37,71,88,0.3,2,2,0,4,50,50
14892,Jake O'Brien,1984-09-25,75,205,Integrated Fighting Academy,Light Heavyweight,United States,76,1.31,31,1.92,69,6.39,54,25,0.2,4,3,0,7,57,25
15008,Joseph Benavidez,1984-07-31,64,125,Team Alpha Male,Flyweight,United States,65,3.42,33,2.36,65,1.21,29,66,0.8,11,2,0,13,85,36
15009,Erick Silva,1984-06-21,71,170,Team Nogueira,Welterweight,Brazil,74,2.65,50,4.27,45,1.07,46,59,1.8,6,5,0,11,55,100
15058,Nik Lentz,1984-08-13,68,155,American Top Team,Featherweight,United States,68,3.11,49,2.81,48,3.79,36,44,1.4,10,4,1,15,67,20
15063,Stefan Struve,1988-02-18,84,265,Team Schrijber,Heavyweight,Netherlands,84,3.39,50,3.49,48,0.74,66,63,2.5,9,6,0,15,60,78
15104,Eliot Marshall,1980-07-07,75,205,Grudge Training Center,Light Heavyweight,United States,77,1.93,27,2.39,67,0.47,33,79,0.9,3,3,0,6,50,33
15105,Donald Cerrone,1983-03-29,71,170,Jackson-Wink MMA,Lightweight,United States,73,4.18,47,4.01,54,1.36,42,70,1.6,16,4,0,20,80,62
15125,T.J. Waldburger,1988-04-25,71,170,Grapplers Lair Fight Team,Welterweight,United States,,,,,,,,,,4,4,0,8,50,75
15179,Tom Watson,1982-07-13,73,185,Jackson-Wink MMA,Middleweight,England,73,4.01,44,4.41,50,0.15,7,43,0,2,5,0,7,29,50
15574,John Maguire,1983-05-19,69,155,Tsunami Gym,Welterweight,England,69,1.41,41,2.44,65,2.8,46,77,1.1,2,3,0,5,40,50
15626,Nate Loughran,1980-07-28,74,185,Nor-Cal Fighting Alliance,Welterweight,United States,,1.81,40,4.11,59,0,0,0,2.1,1,1,0,2,50,100
15759,Jake Hecht,1984-02-09,72,170,Fiore MMA,Welterweight,United States,76,3.26,47,2.76,56,2.04,37,40,0,1,2,0,3,33,100
15816,Peter Sobotta,1987-01-11,72,170,Planet Eater,Welterweight,Germany,75,2,38,2.94,59,2.06,36,85,0.8,2,4,0,6,33,50
15835,Gray Maynard,1979-09-05,68,155,American Kickboxing Academy,Lightweight,United States,,,,,,,,,,9,5,1,15,60,11
15906,T.J. Grant,1984-02-26,70,155,Fit Plus,Lightweight,Canada,,,,,,,,,,8,3,0,11,73,50
15937,Yaotzin Meza,1981-02-04,69,145,MMA Lab,Featherweight,United States,74,1.43,41,1.62,64,1.06,20,18,1.4,2,3,0,5,40,50
15949,Jared Hamman,1982-03-07,75,185,Dynamix MMA,Light Heavyweight,United States,75,5.15,42,3.93,55,1.57,46,30,0,2,5,0,7,29,50
16129,Iuri Alcantara,1980-08-04,69,135,Marajo Brothers Team,Bantamweight,Brazil,71,2.64,47,2.03,52,1.44,70,58,0.7,7,4,0,11,64,29
16161,Rafael Cavalcante,1980-04-04,72,205,Team Nogueira,Light Heavyweight,Brazil,,,,,,,,,,1,4,0,5,20,100
16180,Justin Salas,1982-03-13,68,155,Grudge Training Center,Lightweight,United States,70,3.42,43,2.96,68,2.43,20,0,0,3,3,0,6,50,33
16286,Rousimar Palhares,1980-02-20,68,170,Team Nogueira,Welterweight,Brazil,,,,,,,,,,8,4,0,12,67,75
16374,Dong Hyun Kim,1981-11-17,73,170,Busan Team M.A.D.,Welterweight,South Korea,76,2.19,49,1.79,59,3.01,43,80,0.7,12,3,0,15,80,42
16415,George Roop,1981-11-10,73,135,Apex MMA,Bantamweight,United States,72,3.43,34,2.47,60,1.05,57,59,0.1,5,8,0,13,38,40
16426,Fabio Maldonado,1980-03-17,73,205,American Top Team,Light Heavyweight,Brazil,75,5.29,58,4.31,53,0.44,57,61,0.6,5,6,0,11,45,40
16467,Chris Cariaso,1981-05-27,63,125,Fight and Fitness,Flyweight,United States,63,3.35,43,2.23,61,1.11,39,57,0.8,7,6,0,13,54,14
16470,Tamdan McCrory,1986-11-05,76,185,CNY MMA,Welterweight,United States,78,2.07,49,1.6,46,2.28,50,33,2.5,3,3,0,6,50,67
16555,Efrain Escudero,1986-01-15,69,155,MMA Lab,Lightweight,United States,70,2.92,44,2.3,63,1.31,40,66,0.8,5,6,0,11,45,40
16558,Kyle Kingsbury,1982-03-22,76,205,American Kickboxing Academy,Light Heavyweight,United States,76,2.97,40,3.81,51,2.64,41,52,0,4,5,0,9,44,25
16695,Matt Hamill,1976-10-05,74,205,,Light Heavyweight,United States,76,3.69,42,3.8,61,3,34,91,0,9,5,0,14,64,44
16705,Alberto Mina,1982-05-02,72,170,Kings MMA,Welterweight,Brazil,77,4.65,46,4.34,44,2.35,21,50,0,2,0,0,2,100,50
16785,Travis Browne,1982-07-17,79,255,Glendale Fighting Club,Heavyweight,United States,79,2.88,40,4.15,43,1.25,71,83,0.2,9,3,1,13,69,89
16806,Katsunori Kikuno,1981-10-30,68,145,Alliance-Square,Featherweight,Japan,,,,,,,,,,2,3,0,5,40,50
16852,Scott Jorgensen,1982-09-17,65,135,Twisted Genetiks,Bantamweight,United States,66,3.37,40,3.41,65,2.61,45,59,0.7,4,8,0,12,33,50
16984,Tiequan Zhang,1978-07-25,69,155,China Top Team,Featherweight,China,70,1.23,36,2.14,51,1.95,58,75,3.4,1,3,0,4,25,100
17010,Rameau Thierry Sokoudjou,1984-04-18,70,205,Team Quest,Light Heavyweight,United States,78,2.26,45,2.61,56,1.93,47,78,0.9,1,2,0,3,33,100
17034,Andre Winner,1981-11-09,71,155,Team Rough House,Lightweight,England,73,2.52,33,4.57,51,0,0,74,0,2,4,0,6,33,50
17052,Joseph Duffy,1988-02-18,70,155,The MMA Clinic,Lightweight,Ireland,,,,,,,,,,2,1,0,3,67,100
17129,Abel Trujillo,1983-09-18,68,155,Blackzilians,Lightweight,United States,70,2.77,42,2.17,60,2.38,51,40,0.5,4,3,0,7,57,100
17139,Jesse Lennox,1982-03-10,69,170,Miletich Martial Arts,Welterweight,United States,72,2.69,32,3.2,64,1.22,66,63,0.3,1,2,0,3,33,100
17224,Chris Camozzi,1986-11-20,75,185,factoryX Muay Thai,Middleweight,United States,76,3.78,44,2.99,57,0.29,19,59,0.4,8,7,0,15,53,38
17272,Junior dos Santos,1984-01-30,76,238,Champion Team,Heavyweight,Brazil,77,4.89,48,3.22,55,0.41,62,80,0.1,11,3,0,14,79,73
17316,Jonathan Brookins,1985-08-13,72,145,Gracie Barra Orlando,Bantamweight,United States,73,2.69,39,3.63,56,1.94,17,80,0.3,2,3,0,5,40,50
17460,Josh Samman,1988-03-14,75,185,MMA Masters,Middleweight,United States,79,2.08,52,2.47,34,1.09,33,33,0.4,3,1,0,4,75,100
17522,Brock Lesnar,1977-07-12,75,265,Team Death Clutch,Heavyweight,United States,81,3.53,72,2.11,50,3.9,55,60,0.5,4,3,0,7,57,75
17559,Luiz Cane,1981-04-02,74,205,Demian Maia Jiu-Jitsu,Light Heavyweight,Brazil,,,,,,,,,,4,5,0,9,44,75
17662,Anthony Johnson,1984-03-06,74,205,Blackzilians,Light Heavyweight,United States,78,3.3,46,1.65,64,2.48,60,79,0.7,12,5,0,17,71,83
17665,Daniel Sarafian,1982-08-21,69,185,Power MMA,Middleweight,Brazil,73,2.23,46,3.1,58,0.36,7,53,0.7,2,4,0,6,33,100
17723,Brian Foster,1984-04-04,70,155,factoryX Muay Thai,Lightweight,United States,,,,,,,,,,3,2,0,5,60,100
17903,Gerald Harris,1979-11-19,71,185,Ghost Dog,Welterweight,United States,77,1.41,29,1.58,62,2.96,54,72,0,3,1,0,4,75,100
17915,Mike de la Torre,1986-09-22,72,145,MMA Lab,Bantamweight,United States,71,3.5,39,4.24,54,0.4,16,85,0,2,2,0,4,50,50
18062,Justin Buchholz,1983-08-22,71,155,Team Alpha Male,Lightweight,United States,73,2.35,26,4.14,51,0,0,33,0.8,1,4,0,5,20,100
18168,Hector Urbina,1987-09-17,72,170,American Top Team,Welterweight,United States,73,0.97,38,2.44,39,0,0,38,3.8,1,1,0,2,50,100
18921,Reza Madadi,1978-06-20,71,155,Allstars Training Center,Lightweight,"Iran, Islamic Republic of",72,2.87,47,3.45,65,3,38,89,0.8,2,2,0,4,50,100
18944,Brian Bowles,1980-06-22,67,135,Hardcore Gym,Bantamweight,United States,70,2.36,26,2.98,64,1.39,70,54,1.4,2,2,0,4,50,50
19102,Cain Velasquez,1982-07-28,73,240,American Kickboxing Academy,Heavyweight,United States,77,6.38,57,2.29,57,5.15,45,85,0.4,11,2,0,13,85,82
19128,Nick Denis,1983-10-11,66,135,Ronin MMA,Bantamweight,Canada,,6.54,53,5.42,36,2.8,100,80,0,1,1,0,2,50,100
19456,Matt Arroyo,1982-09-10,72,155,,Lightweight,United States,,,,,,,,,,1,2,0,3,33,100
19521,Leandro Issa,1983-09-19,66,135,Evolve MMA,Bantamweight,Brazil,69,2.08,37,3.17,58,2.38,22,50,1.2,2,2,0,4,50,100
19530,Antonio Braga Neto,1987-10-29,75,185,Team Nogueira,Middleweight,Brazil,77,1.3,46,2.67,53,3.56,36,0,0.9,1,1,0,2,50,100
19544,Tim Boetsch,1981-01-28,71,185,Team Irish,Light Heavyweight,United States,74,2.85,51,2.8,56,1.64,35,58,0.9,8,9,0,17,47,38
19640,Sean McCorkle,1976-07-17,79,265,Team James Clingerman,Super Heavyweight,United States,81,0.85,44,2.48,52,2.12,40,33,4.2,1,2,0,3,33,100
19717,Johnny Bedford,1983-01-06,69,135,Fitness Fight Factory,Bantamweight,United States,71,4.53,50,1.75,63,1.83,62,62,0,2,3,0,5,40,100
19720,Dave Herman,1984-10-03,76,242,Team Quest,Heavyweight,United States,76,4.98,60,3.78,48,1.49,100,58,0,1,4,0,5,20,100
19977,Simeon Thoresen,1984-03-14,73,170,Frontline Academy,Welterweight,Norway,79,3.85,43,3.85,64,1.12,40,50,1.7,1,2,0,3,33,100
20512,Kevin Burns,1980-03-03,72,170,Grudge Training Center,Welterweight,United States,74,2.74,38,4.3,52,0.28,50,47,0.8,2,3,0,5,40,100
20548,Benson Henderson,1983-11-16,69,170,MMA Lab,Lightweight,United States,70,2.93,45,1.79,63,2.4,45,63,0.8,11,3,0,14,79,18
20552,Mike Russow,1976-11-09,73,256,,Heavyweight,United States,,,,,,,,,,4,2,0,6,67,50
21039,Kiichi Kunimoto,1981-05-01,70,170,Cobra Kai MMA Dojo,Welterweight,Japan,71,1.96,41,4.6,38,1.4,15,25,0.5,3,1,0,4,75,33
21040,Hyun Gyu Lim,1985-01-16,74,170,Korean Top Team,Welterweight,South Korea,77,4.93,43,5.33,46,0.3,100,77,0.3,3,2,0,5,60,100
21044,Ryan Jimmo,1981-11-27,74,205,Power MMA Team,Light Heavyweight,Canada,73,3.12,66,2.77,46,0.45,28,87,0,3,4,0,7,43,67
21219,Joey Beltran,1981-12-09,73,185,Blackline,Middleweight,United States,,,,,,,,,,3,6,0,9,33,67
21339,Robbie Peralta,1986-03-14,68,145,Team Xplode MMA,Featherweight,United States,,,,,,,,,,4,3,0,7,57,50
21343,Sergio Moraes,1982-07-23,72,170,Evolucao Thai,Welterweight,Brazil,72,2.28,46,2.79,64,1.35,30,66,0.5,4,1,0,5,80,75
21564,Daniel Pineda,1985-08-06,67,145,4oz. Fight Club,Lightweight,United States,69,2.99,43,2.51,47,1.46,25,48,2,3,4,0,7,43,100
21618,Marcus Brimage,1985-04-06,64,135,American Top Team,Bantamweight,United States,71,3.97,35,3.64,56,0.56,100,80,0,4,4,0,8,50,25
21803,Dylan Andrews,1979-11-15,73,185,Heartbreak Conditioning,Middleweight,New Zealand,73,2.21,50,2.72,46,2.83,50,57,0.4,2,3,0,5,40,100
21940,Tom Lawlor,1983-05-15,72,205,The Jungle MMA,Light Heavyweight,United States,74,2.5,42,2.41,60,2.46,32,57,1.4,6,4,0,10,60,67
22038,Evan Dunham,1981-12-18,70,155,Xtreme Couture,Lightweight,United States,70,5.68,39,3.38,63,1.91,34,80,1.1,10,6,0,16,62,30
22071,Alexis Davis,1984-10-04,65,135,Cesar Gracie Fight Team,Bantamweight,Canada,68,4.69,48,4.5,52,0.87,38,40,0.9,4,1,0,5,80,25
22094,Darren Elkins,1984-05-16,70,145,Duneland Vale Tudo,Featherweight,United States,71,3.11,35,1.89,59,2.99,37,25,1.5,9,4,0,13,69,22
22111,James McSweeney,1980-10-24,76,230,Tiger Muay Thai,Light Heavyweight,England,77,3.94,55,4.33,42,0.52,33,100,1.1,1,2,0,3,33,100
22137,Magnus Cedenblad,1982-04-10,75,185,Allstars Training Center,Middleweight,Sweden,79,2.38,51,3.02,40,2.87,64,66,1,3,1,0,4,75,67
22173,Cody McKenzie,1987-12-16,72,155,Warrior Camp,Welterweight,United States,72,1.74,34,2.5,67,2.5,25,14,2.5,3,4,0,7,43,67
22223,Ildemar Alcantara,1982-11-17,74,185,Marajo Brothers Team,Middleweight,Brazil,,,,,,,,,,4,2,0,6,67,25
22298,Brandon Thatch,1985-07-11,74,170,Elevation Fight Team,Welterweight,United States,74,2.7,42,3.63,52,1.36,66,50,0.7,2,2,0,4,50,100
22304,Cody Donovan,1981-02-20,75,205,Grudge Training Center,Light Heavyweight,United States,74,5.61,59,5.44,45,1.67,28,0,1.7,1,3,0,4,25,100
22350,C.B. Dollaway,1983-08-10,74,185,Power MMA Team,Middleweight,United States,,,,,,,,,,9,8,0,17,53,44
22400,Cezar Ferreira,1985-02-15,73,185,Blackzilians,Middleweight,Brazil,78,1.85,39,1.86,56,2.62,69,100,0.3,4,3,0,7,57,25
22411,Mark Munoz,1978-02-09,72,185,Reign MMA,Middleweight,United States,72,3.12,51,2.26,57,3.17,29,57,0.6,9,6,0,15,60,44
22490,Edwin Figueroa,1984-07-31,67,135,Mohler MMA,Bantamweight,United States,69,2.57,39,3.06,51,0.2,100,37,0.6,2,4,0,6,33,50
22537,Steven Siler,1987-02-15,71,145,The Pit Elevated Fight Team,Welterweight,United States,70,3.21,41,2.96,54,0.47,21,55,1.6,5,3,0,8,62,40
22556,Mitch Clarke,1985-11-24,70,155,MMA Lab,Lightweight,Canada,73,2.26,34,2.85,46,0.74,18,50,0.5,2,3,0,5,40,50
22858,Ryan Bader,1983-06-07,74,205,Power MMA Team,Light Heavyweight,United States,74,2.82,43,1.39,71,3.37,44,80,0.4,13,5,0,18,72,31
22903,Todd Duffee,1985-12-06,75,260,American Top Team,Heavyweight,United States,79,5.58,35,2.61,60,0,0,90,0,3,2,0,5,60,100
23006,Nick Catone,1981-09-01,72,185,Nick Catone MMA Academy,Middleweight,United States,72,2.11,44,2.32,63,3.71,44,83,0.5,4,4,0,8,50,25
23091,Michelle Waterson,1986-01-06,63,115,Jackson-Wink MMA,Atomweight,United States,62,2.61,73,0.83,68,3.01,100,62,3.5,1,0,0,1,100,100
23156,Renan Barao,1987-01-31,67,145,Nova Uniao,Bantamweight,Brazil,70,3.64,34,3.5,60,1.46,43,97,0.6,8,2,0,10,80,62
23167,Tae Hyun Bang,1983-04-15,69,155,Korean Top Team,Lightweight,South Korea,71,2.72,38,2.07,66,0.49,33,57,0.5,2,2,0,4,50,50
23253,James Head,1984-02-09,74,170,R-1 MMA,Welterweight,United States,73,2.75,48,3.11,49,0.41,100,66,0.8,2,3,0,5,40,50
23322,Jake Rosholt,1982-02-09,73,185,Team Takedown,Light Heavyweight,United States,,2.68,53,2.33,49,6.51,68,0,1.8,1,2,0,3,33,100
